id,dex_number,region,slug,description,credit,enabled,catchable,abundance,gender_rate,has_gender_differences,name.de,name.en,name.es,name.fr,name.it,name.ja,name.ja-Hrkt,name.ko,name.roomaji,name.zh-Hans,name.zh-Hant,type.0,type.1,mythical,legendary,ultra_beast,event,height,weight,evo.to,evo.from,base.hp,base.atk,base.def,base.satk,base.sdef,base.spd,evo.mega,evo.mega_x,evo.mega_y,is_form,form_item
1023,1023,paldea,iron-crown,It resembles a mysterious object introduced in a paranormal magazine as a cutting-edge weapon shaped like a cobalion.,generation-ix,1,1,common,-1,False,テツノカシラ,무쇠감투,铁头壳,Chef-de-Fer,Eisenhaupt,Ferrotesta,Capoferreo,Iron Crown,テツノカシラ,鐵頭殼,steel,psychic,False,False,False,False,16,1560,,,90,72,100,122,108,98,,,,False,,
447,447,sinnoh,riolu,The aura that emanates from its body intensifies to alert others if it is afraid or sad.,generation-iv,1,1,common,1,False,リオル,Riolu,리오르,利歐路,Riolu,Riolu,Riolu,Riolu,Riolu,リオル,利欧路,fighting,,False,False,False,False,7,202,lucario,,40,70,40,35,40,60,,,,False,
832,832,galar,dubwool,"Weave a carpet from its springy wool, and you end up with something closer to a trampoline. you’ll start to bounce the moment you set foot on it.",generation-viii,1,1,common,4,False,バイウールー,Baiwooluu,배우르,毛毛角羊,Moumouflon,Zwollock,Dubwool,Dubwool,Dubwool,バイウールー,毛毛角羊,normal,,False,False,False,False,13,430,,wooloo,72,80,100,60,90,88,,,,False,
69,69,kanto,bellsprout,A carnivorous pokémon that traps and eats bugs. it uses its root feet to soak up needed moisture.,generation-i,1,1,common,4,False,マダツボミ,Madatsubomi,모다피,喇叭芽,Chétiflor,Knofensa,Bellsprout,Bellsprout,Bellsprout,マダツボミ,喇叭芽,grass,poison,False,False,False,False,7,40,weepinbell,,50,75,35,70,30,40,,,,False,
70,70,kanto,weepinbell,It spits out poisonpowder to immobilize the enemy and then finishes it with a spray of acid.,generation-i,1,1,common,4,False,ウツドン,Utsudon,우츠동,口呆花,Boustiflor,Ultrigaria,Weepinbell,Weepinbell,Weepinbell,ウツドン,口呆花,grass,poison,False,False,False,False,10,64,victreebel,bellsprout,65,90,50,85,45,55,,,,False,
640,640,unova,virizion,This pokémon fought humans in order to protect its friends. legends about it continue to be passed down.,generation-v,1,1,legendary,-1,False,ビリジオン,Virizion,비리디온,畢力吉翁,Viridium,Viridium,Virizion,Virizion,Virizion,ビリジオン,毕力吉翁,grass,fighting,False,True,False,False,20,2000,,,91,90,72,90,129,108,,,,False,
1025,1025,paldea,pecharunt,"It feeds others toxic mochi that draw out desires and capabilities. those who eat the mochi fall under Pecharunt’s control, chained to its will.",generation-ix,1,1,mythical,-1,False,モモワロウ,복숭악동,桃歹郎,Pêchaminus,Infamomo,Pecharunt,Pecharunt,Pecharunt,モモワロウ,桃歹郎,poison,ghost,True,False,False,False,3,3,,,88,88,160,88,88,88,,,,False,,
833,833,galar,chewtle,Apparently the itch of its teething impels it to snap its jaws at anything in front of it.,generation-viii,1,1,common,4,False,カムカメ,Kamukame,깨물부기,咬咬龜,Khélocrok,Kamehaps,Chewtle,Chewtle,Chewtle,カムカメ,咬咬龟,water,,False,False,False,False,3,85,drednaw,,50,64,50,38,38,44,,,,False,
258,258,hoenn,mudkip,"The fin on Mudkip’s head acts as highly sensitive radar. using this fin to sense movements of water and air, this pokémon can determine what is taking place around it without using its eyes.",generation-iii,1,1,common,1,False,ミズゴロウ,Mizugorou,물짱이,水躍魚,Gobou,Hydropi,Mudkip,Mudkip,Mudkip,ミズゴロウ,水跃鱼,water,,False,False,False,False,4,76,marshtomp,,50,70,50,50,50,40,,,,False,
71,71,kanto,victreebel,"Said to live in huge colonies deep in jungles, although no one has ever returned from there.",generation-i,1,1,common,4,False,ウツボット,Utsubot,우츠보트,大食花,Empiflor,Sarzenia,Victreebel,Victreebel,Victreebel,ウツボット,大食花,grass,poison,False,False,False,False,17,155,,weepinbell,80,105,65,100,70,70,,,,False,
259,259,hoenn,marshtomp,"The surface of Marshtomp’s body is enveloped by a thin, sticky film that enables it to live on land. this pokémon plays in mud on beaches when the ocean tide is low.",generation-iii,1,1,common,1,False,ヌマクロー,Numacraw,늪짱이,沼躍魚,Flobio,Moorabbel,Marshtomp,Marshtomp,Marshtomp,ヌマクロー,沼跃鱼,water,ground,False,False,False,False,7,280,swampert,mudkip,70,85,70,60,70,50,,,,False,
450,450,sinnoh,hippowdon,It blasts internally stored sand from ports on its body to create a towering twister for attack.,generation-iv,1,1,common,4,True,カバルドン,Kabarudon,하마돈,河馬獸,Hippodocus,Hippoterus,Hippowdon,Hippowdon,Hippowdon,カバルドン,河马兽,ground,,False,False,False,False,20,3000,,hippopotas,108,112,118,68,72,47,,,,False,
835,835,galar,yamper,"This pokémon is very popular as a herding dog in the galar region. as it runs, it generates electricity from the base of its tail.",generation-viii,1,1,common,4,False,ワンパチ,Wanpachi,멍파치,來電汪,Voltoutou,Voldi,Yamper,Yamper,Yamper,ワンパチ,来电汪,electric,,False,False,False,False,3,135,boltund,,59,45,50,40,50,26,,,,False,
438,438,sinnoh,bonsly,It looks as if it is always crying. it is actually adjusting its body’s fluid levels by eliminating excess.,generation-iv,1,1,common,4,False,ウソハチ,Usohachi,꼬지지,盆才怪,Manzaï,Mobai,Bonsly,Bonsly,Bonsly,ウソハチ,盆才怪,rock,,False,False,False,False,5,150,sudowoodo,,50,80,95,10,45,10,,,,False,
451,451,sinnoh,skorupi,It grips prey with its tail claws and injects poison. it tenaciously hangs on until the poison takes.,generation-iv,1,1,common,4,False,スコルピ,Scorpi,스콜피,鉗尾蠍,Rapion,Pionskora,Skorupi,Skorupi,Skorupi,スコルピ,钳尾蝎,poison,bug,False,False,False,False,8,120,drapion,,40,50,90,30,55,65,,,,False,
643,643,unova,reshiram,"This pokémon appears in legends. it sends flames into the air from its tail, burning up everything around it.",generation-v,1,1,legendary,-1,False,レシラム,Reshiram,레시라무,萊希拉姆,Reshiram,Reshiram,Reshiram,Reshiram,Reshiram,レシラム,莱希拉姆,dragon,fire,False,True,False,False,32,3300,,,100,120,100,150,120,90,,,,False,
72,72,kanto,tentacool,Drifts in shallow seas. anglers who hook them by accident are often punished by its stinging acid.,generation-i,1,1,common,4,False,メノクラゲ,Menokurage,왕눈해,瑪瑙水母,Tentacool,Tentacha,Tentacool,Tentacool,Tentacool,メノクラゲ,玛瑙水母,water,poison,False,False,False,False,9,455,tentacruel,,40,40,35,50,100,70,,,,False,
261,261,hoenn,poochyena,"At first sight, Poochyena takes a bite at anything that moves. this pokémon chases after prey until the victim becomes exhausted. however, it may turn tail if the prey strikes back.",generation-iii,1,1,common,4,False,ポチエナ,Pochiena,포챠나,土狼犬,Medhyèna,Fiffyen,Poochyena,Poochyena,Poochyena,ポチエナ,土狼犬,dark,,False,False,False,False,5,136,mightyena,,35,55,35,30,30,35,,,,False,
73,73,kanto,tentacruel,"The tentacles are normally kept short. on hunts, they are extended to ensnare and immobilize prey.",generation-i,1,1,common,4,False,ドククラゲ,Dokukurage,독파리,毒刺水母,Tentacruel,Tentoxa,Tentacruel,Tentacruel,Tentacruel,ドククラゲ,毒刺水母,water,poison,False,False,False,False,16,550,,tentacool,80,70,65,80,120,100,,,,False,
452,452,sinnoh,drapion,It has the power in its clawed arms to make scrap of a car. the tips of its claws release poison.,generation-iv,1,1,common,4,False,ドラピオン,Dorapion,드래피온,龍王蠍,Drascore,Piondragi,Drapion,Drapion,Drapion,ドラピオン,龙王蝎,poison,dark,False,False,False,False,13,615,,skorupi,70,90,110,60,75,95,,,,False,
644,644,unova,zekrom,"Concealing itself in lightning clouds, it flies throughout the unova region. it creates electricity in its tail.",generation-v,1,1,legendary,-1,False,ゼクロム,Zekrom,제크로무,捷克羅姆,Zekrom,Zekrom,Zekrom,Zekrom,Zekrom,ゼクロム,捷克罗姆,dragon,electric,False,True,False,False,29,3450,,,100,150,120,120,100,90,,,,False,
836,836,galar,boltund,This pokémon generates electricity and channels it into its legs to keep them going strong. Boltund can run nonstop for three full days.,generation-viii,1,1,common,4,False,パルスワン,Pulsewan,펄스멍,逐電犬,Fulgudog,Bellektro,Boltund,Boltund,Boltund,パルスワン,逐电犬,electric,,False,False,False,False,10,340,,yamper,69,90,60,90,60,121,,,,False,
837,837,galar,rolycoly,"Most of its body has the same composition as coal. fittingly, this pokémon was first discovered in coal mines about 400 years ago.",generation-viii,1,1,common,4,False,タンドン,Tandon,탄동,小炭仔,Charbi,Klonkett,Rolycoly,Rolycoly,Rolycoly,タンドン,小炭仔,rock,,False,False,False,False,3,120,carkol,,30,40,50,40,50,30,,,,False,
838,838,galar,carkol,It forms coal inside its body. coal dropped by this pokémon once helped fuel the lives of people in the galar region.,generation-viii,1,1,common,4,False,トロッゴン,Toroggon,탄차곤,大炭車,Wagomine,Wagong,Carkol,Carkol,Carkol,トロッゴン,大炭车,rock,fire,False,False,False,False,11,780,coalossal,rolycoly,80,60,90,60,70,50,,,,False,
262,262,hoenn,mightyena,Mightyena gives obvious signals when it is preparing to attack. it starts to growl deeply and then flattens its body. this pokémon will bite savagely with its sharply pointed fangs.,generation-iii,1,1,common,4,False,グラエナ,Guraena,그라에나,大狼犬,Grahyèna,Magnayen,Mightyena,Mightyena,Mightyena,グラエナ,大狼犬,dark,,False,False,False,False,10,370,,poochyena,70,90,70,60,60,70,,,,False,
453,453,sinnoh,croagunk,Its cheeks hold poison sacs. it tries to catch foes off guard to jab them with toxic fingers.,generation-iv,1,1,common,4,True,グレッグル,Gureggru,삐딱구리,不良蛙,Cradopaud,Glibunkel,Croagunk,Croagunk,Croagunk,グレッグル,不良蛙,poison,fighting,False,False,False,False,7,230,toxicroak,,48,61,40,61,40,50,,,,False,
454,454,sinnoh,toxicroak,Its knuckle claws secrete a toxin so vile that even a scratch could prove fatal.,generation-iv,1,1,common,4,True,ドクロッグ,Dokurog,독개굴,毒骷蛙,Coatox,Toxiquak,Toxicroak,Toxicroak,Toxicroak,ドクロッグ,毒骷蛙,poison,fighting,False,False,False,False,13,444,,croagunk,83,106,65,86,65,85,,,,False,
638,638,unova,cobalion,This legendary pokémon battled against humans to protect pokémon. its personality is calm and composed.,generation-v,1,1,legendary,-1,False,コバルオン,Cobalon,코바르온,勾帕路翁,Cobaltium,Kobalium,Cobalion,Cobalion,Cobalion,コバルオン,勾帕路翁,steel,fighting,False,True,False,False,21,2500,,,91,90,129,90,72,108,,,,False,
840,840,galar,applin,"It spends its entire life inside an apple. it hides from its natural enemies, bird pokémon, by pretending it’s just an apple and nothing more.",generation-viii,1,1,common,4,False,カジッチュ,Kajicchu,과사삭벌레,啃果蟲,Verpom,Knapfel,Applin,Applin,Applin,カジッチュ,啃果虫,grass,dragon,False,False,False,False,2,5,flapple,,40,40,80,40,40,20,,,,False,
265,265,hoenn,wurmple,"Using the spikes on its rear end,   Wurmple peels the bark off trees and feeds on the sap that oozes out. this pokémon’s feet are tipped with suction pads that allow it to cling to glass without slipping.",generation-iii,1,1,common,4,False,ケムッソ,Kemusso,개무소,刺尾蟲,Chenipotte,Waumpel,Wurmple,Wurmple,Wurmple,ケムッソ,刺尾虫,bug,,False,False,False,False,3,36,silcoon,,45,45,35,20,30,20,,,,False,
455,455,sinnoh,carnivine,"It attracts prey with its sweet- smelling saliva, then chomps down. it takes a whole day to eat prey.",generation-iv,1,1,common,4,False,マスキッパ,Muskippa,무스틈니,尖牙籠,Vortente,Venuflibis,Carnivine,Carnivine,Carnivine,マスキッパ,尖牙笼,grass,,False,False,False,False,14,270,,,74,100,72,90,72,46,,,,False,
266,266,hoenn,silcoon,"Silcoon tethers itself to a tree branch using silk to keep from falling. there,  this pokémon hangs quietly while it awaits evolution. it peers out of the silk cocoon through a small hole.",generation-iii,1,1,common,4,False,カラサリス,Karasalis,실쿤,甲殼繭,Armulys,Schaloko,Silcoon,Silcoon,Silcoon,カラサリス,甲壳茧,bug,,False,False,False,False,6,100,beautifly,wurmple,50,35,55,25,25,15,,,,False,
449,449,sinnoh,hippopotas,"It lives in arid places. instead of perspiration, it expels grainy sand from its body.",generation-iv,1,1,common,4,True,ヒポポタス,Hipopotas,히포포타스,沙河馬,Hippopotas,Hippopotas,Hippopotas,Hippopotas,Hippopotas,ヒポポタス,沙河马,ground,,False,False,False,False,8,495,hippowdon,,68,72,78,38,42,32,,,,False,
649,649,unova,genesect,"Over 300 million years ago, it was feared as the strongest of hunters. it has been modified by team plasma.",generation-v,1,1,mythical,-1,False,ゲノセクト,Genesect,게노세크트,蓋諾賽克特,Genesect,Genesect,Genesect,Genesect,Genesect,ゲノセクト,盖诺赛克特,bug,steel,True,False,False,False,15,825,,,71,120,95,120,95,99,,,,False,
267,267,hoenn,beautifly,"Beautifly’s favorite food is the sweet pollen of flowers. if you want to see this pokémon, just leave a potted flower by an open window. Beautifly is sure to come looking for pollen.",generation-iii,1,1,common,4,True,アゲハント,Agehunt,뷰티플라이,狩獵鳳蝶,Charmillon,Papinella,Beautifly,Beautifly,Beautifly,アゲハント,狩猎凤蝶,bug,flying,False,False,False,False,10,284,,silcoon,60,70,50,100,50,65,,,,False,
522,522,unova,blitzle,"When thunderclouds cover the sky, it will appear. it can catch lightning with its mane and store the electricity.",generation-v,1,1,common,4,False,シママ,Shimama,줄뮤마,斑斑馬,Zébibron,Elezeba,Blitzle,Blitzle,Blitzle,シママ,斑斑马,electric,,False,False,False,False,8,298,zebstrika,,45,60,32,50,32,76,,,,False,
650,650,kalos,chespin,"The quills on its head are usually soft. when it flexes them, the points become so hard and sharp that they can pierce rock.",generation-vi,1,1,common,1,False,ハリマロン,Harimaron,도치마론,哈力栗,Marisson,Igamaro,Chespin,Chespin,Chespin,ハリマロン,哈力栗,grass,,False,False,False,False,4,90,quilladin,,56,61,65,48,45,38,,,,False,
268,268,hoenn,cascoon,"Cascoon makes its protective cocoon by wrapping its body entirely with a fine silk from its mouth. once the silk goes around its body, it hardens. this pokémon prepares for its evolution inside the cocoon.",generation-iii,1,1,common,4,False,マユルド,Mayuld,카스쿤,盾甲繭,Blindalys,Panekon,Cascoon,Cascoon,Cascoon,マユルド,盾甲茧,bug,,False,False,False,False,7,115,dustox,wurmple,50,35,55,25,25,15,,,,False,
523,523,unova,zebstrika,"They have lightning-like movements. when Zebstrika run at full speed, the sound of thunder reverberates.",generation-v,1,1,common,4,False,ゼブライカ,Zebraika,제브라이카,雷電斑馬,Zéblitz,Zebritz,Zebstrika,Zebstrika,Zebstrika,ゼブライカ,雷电斑马,electric,,False,False,False,False,16,795,,blitzle,75,100,63,80,63,116,,,,False,
651,651,kalos,quilladin,It relies on its sturdy shell to deflect predators’ attacks. it counterattacks with its sharp quills.,generation-vi,1,1,common,1,False,ハリボーグ,Hariborg,도치보구,胖胖哈力,Boguérisse,Igastarnish,Quilladin,Quilladin,Quilladin,ハリボーグ,胖胖哈力,grass,,False,False,False,False,7,290,chesnaught,chespin,61,78,95,56,58,57,,,,False,
843,843,galar,silicobra,"As it digs, it swallows sand and stores it in its neck pouch. the pouch can hold more than 17 pounds of sand.",generation-viii,1,1,common,4,False,スナヘビ,Sunahebi,모래뱀,沙包蛇,Dunaja,Salanga,Silicobra,Silicobra,Silicobra,スナヘビ,沙包蛇,ground,,False,False,False,False,22,76,sandaconda,,52,57,75,35,50,46,,,,False,
17,17,kanto,pidgeotto,"Very protective of its sprawling territorial area, this pokémon will fiercely peck at any intruder.",generation-i,1,1,common,4,False,ピジョン,Pigeon,피죤,比比鳥,Roucoups,Tauboga,Pidgeotto,Pidgeotto,Pidgeotto,ピジョン,比比鸟,normal,flying,False,False,False,False,11,300,pidgeot,pidgey,63,60,55,50,50,71,,,,False,
269,269,hoenn,dustox,"Dustox is instinctively drawn to light. swarms of this pokémon are attracted by the bright lights of cities, where they wreak havoc by stripping the leaves off roadside trees for food.",generation-iii,1,1,common,4,True,ドクケイル,Dokucale,독케일,毒粉蛾,Papinox,Pudox,Dustox,Dustox,Dustox,ドクケイル,毒粉蛾,bug,poison,False,False,False,False,12,316,,cascoon,60,50,70,50,90,65,,,,False,
652,652,kalos,chesnaught,Its tackle is forceful enough to flip a 50-ton tank. it shields its allies from danger with its own body.,generation-vi,1,1,common,1,False,ブリガロン,Brigarron,브리가론,布里卡隆,Blindépique,Brigaron,Chesnaught,Chesnaught,Chesnaught,ブリガロン,布里卡隆,grass,fighting,False,False,False,False,16,900,,quilladin,88,107,122,74,75,64,,,,False,
525,525,unova,boldore,"When it overflows with power, the orange crystal on its body glows. it looks for underground water in caves.",generation-v,1,1,common,4,False,ガントル,Gantle,암트르,地幔岩,Géolithe,Sedimantur,Boldore,Boldore,Boldore,ガントル,地幔岩,rock,,False,False,False,False,9,1020,gigalith,roggenrola,70,105,105,50,40,20,,,,False,
846,846,galar,arrokuda,"If it sees any movement around it, this pokémon charges for it straightaway, leading with its sharply pointed jaw. it’s very proud of that jaw.",generation-viii,1,1,common,4,False,サシカマス,Sasikamasu,찌로꼬치,刺梭魚,Embrochet,Pikuda,Arrokuda,Arrokuda,Arrokuda,サシカマス,刺梭鱼,water,,False,False,False,False,5,10,barraskewda,,41,63,40,40,30,66,,,,False,
81,81,kanto,magnemite,Uses anti-gravity to stay suspended. appears without warning and uses thunder wave and similar moves.,generation-i,1,1,common,-1,False,コイル,Coil,코일,小磁怪,Magnéti,Magnetilo,Magnemite,Magnemite,Magnemite,コイル,小磁怪,electric,steel,False,False,False,False,3,60,magneton,,25,35,70,95,55,45,,,,False,
653,653,kalos,fennekin,"Eating a twig fills it with energy, and its roomy ears give vent to air hotter than 390 degrees fahrenheit.",generation-vi,1,1,common,1,False,フォッコ,Fokko,푸호꼬,火狐狸,Feunnec,Fynx,Fennekin,Fennekin,Fennekin,フォッコ,火狐狸,fire,,False,False,False,False,4,94,braixen,,40,45,40,62,60,60,,,,False,
311,311,hoenn,plusle,"Plusle always acts as a cheerleader for its partners. whenever a teammate puts out a good effort in battle, this pokémon shorts out its body to create the crackling noises of sparks to show its joy.",generation-iii,1,1,common,4,False,プラスル,Prasle,플러시,正電拍拍,Posipi,Plusle,Plusle,Plusle,Plusle,プラスル,正电拍拍,electric,,False,False,False,False,4,42,,,60,50,40,85,75,95,,,,False,
82,82,kanto,magneton,Formed by several magnemites linked together. they frequently appear when sunspots flare up.,generation-i,1,1,common,-1,False,レアコイル,Rarecoil,레어코일,三合一磁怪,Magnéton,Magneton,Magneton,Magneton,Magneton,レアコイル,三合一磁怪,electric,steel,False,False,False,False,10,600,magnezone,magnemite,50,60,95,120,70,70,,,,False,
654,654,kalos,braixen,"It has a twig stuck in its tail. with friction from its tail fur, it sets the twig on fire and launches into battle.",generation-vi,1,1,common,1,False,テールナー,Tairenar,테르나,長尾火狐,Roussil,Rutena,Braixen,Braixen,Braixen,テールナー,长尾火狐,fire,,False,False,False,False,10,145,delphox,fennekin,59,59,58,90,70,73,,,,False,
526,526,unova,gigalith,Compressing the energy from its internal core lets it fire off an attack capable of blowing away a mountain.,generation-v,1,1,common,4,False,ギガイアス,Gigaiath,기가이어스,龐岩怪,Gigalithe,Brockoloss,Gigalith,Gigalith,Gigalith,ギガイアス,庞岩怪,rock,,False,False,False,False,17,2600,,boldore,85,135,130,60,80,25,,,,False,
847,847,galar,barraskewda,"This pokémon has a jaw that’s as sharp as a spear and as strong as steel. apparently Barraskewda’s flesh is surprisingly tasty, too.",generation-viii,1,1,common,4,False,カマスジョー,Kamasujaw,꼬치조,戽斗尖梭,Hastacuda,Barrakiefa,Barraskewda,Barraskewda,Barraskewda,カマスジョー,戽斗尖梭,water,,False,False,False,False,13,300,,arrokuda,61,123,60,60,50,136,,,,False,
312,312,hoenn,minun,Minun is more concerned about cheering on its partners than its own safety. it shorts out the electricity in its body to create brilliant showers of sparks to cheer on its teammates.,generation-iii,1,1,common,4,False,マイナン,Minun,마이농,負電拍拍,Négapi,Minun,Minun,Minun,Minun,マイナン,負电拍拍,electric,,False,False,False,False,4,42,,,60,40,50,75,85,95,,,,False,
655,655,kalos,delphox,"It gazes into the flame at the tip of its branch to achieve a focused state, which allows it to see into the future.",generation-vi,1,1,common,1,False,マフォクシー,Mahoxy,마폭시,妖火紅狐,Goupelin,Fennexis,Delphox,Delphox,Delphox,マフォクシー,妖火红狐,fire,psychic,False,False,False,False,15,390,,braixen,75,69,72,114,100,104,,,,False,
527,527,unova,woobat,Its habitat is dark forests and caves. it emits ultrasonic waves from its nose to learn about its surroundings.,generation-v,1,1,common,4,False,コロモリ,Koromori,또르박쥐,滾滾蝙蝠,Chovsourir,Fleknoil,Woobat,Woobat,Woobat,コロモリ,滚滚蝙蝠,psychic,flying,False,False,False,False,4,21,swoobat,,65,45,43,55,43,72,,,,False,
21,21,kanto,spearow,"It flaps its small wings busily to fly. using its beak, it searches in grass for prey.",generation-i,1,1,common,4,False,オニスズメ,Onisuzume,깨비참,烈雀,Piafabec,Habitak,Spearow,Spearow,Spearow,オニスズメ,烈雀,normal,flying,False,False,False,False,3,20,fearow,,40,60,30,31,31,70,,,,False,
84,84,kanto,doduo,A bird that makes up for its poor flying with its fast foot speed. leaves giant footprints.,generation-i,1,1,common,4,True,ドードー,Dodo,두두,嘟嘟,Doduo,Dodu,Doduo,Doduo,Doduo,ドードー,嘟嘟,normal,flying,False,False,False,False,14,392,dodrio,,35,85,45,35,35,75,,,,False,
273,273,hoenn,seedot,"Seedot attaches itself to a tree branch using the top of its head. it sucks moisture from the tree while hanging off the branch. the more water it drinks, the glossier this pokémon’s body becomes.",generation-iii,1,1,common,4,False,タネボー,Taneboh,도토링,橡實果,Grainipiot,Samurzel,Seedot,Seedot,Seedot,タネボー,橡实果,grass,,False,False,False,False,5,40,nuzleaf,,40,40,50,30,30,30,,,,False,
848,848,galar,toxel,"It stores poison in an internal poison sac and secretes that poison through its skin. if you touch this pokémon, a tingling sensation follows.",generation-viii,1,1,common,4,False,エレズン,Eleson,일레즌,毒電嬰,Toxizap,Toxel,Toxel,Toxel,Toxel,エレズン,电音婴,electric,poison,False,False,False,False,4,110,toxtricity,,40,38,35,54,35,40,,,,False,
463,463,sinnoh,lickilicky,It wraps things with its extensible tongue. getting too close to it will leave you soaked with drool.,generation-iv,1,1,common,4,False,ベロベルト,Beroberto,내룸벨트,大舌舔,Coudlangue,Schlurplek,Lickilicky,Lickilicky,Lickilicky,ベロベルト,大舌舔,normal,,False,False,False,False,17,1400,,lickitung,110,85,95,80,95,50,,,,False,
22,22,kanto,fearow,"With its huge and magnificent wings, it can keep aloft without ever having to land for rest.",generation-i,1,1,common,4,False,オニドリル,Onidrill,깨비드릴조,大嘴雀,Rapasdepic,Ibitak,Fearow,Fearow,Fearow,オニドリル,大嘴雀,normal,flying,False,False,False,False,12,380,,spearow,65,90,65,61,61,100,,,,False,
85,85,kanto,dodrio,"Uses its three brains to execute complex plans. while two heads sleep, one head stays awake.",generation-i,1,1,common,4,True,ドードリオ,Dodorio,두트리오,嘟嘟利,Dodrio,Dodri,Dodrio,Dodrio,Dodrio,ドードリオ,嘟嘟利,normal,flying,False,False,False,False,18,852,,doduo,60,110,70,60,60,110,,,,False,
656,656,kalos,froakie,It secretes flexible bubbles from its chest and back. the bubbles reduce the damage it would otherwise take when attacked.,generation-vi,1,1,common,1,False,ケロマツ,Keromatsu,개구마르,呱呱泡蛙,Grenousse,Froxy,Froakie,Froakie,Froakie,ケロマツ,呱呱泡蛙,water,,False,False,False,False,3,70,frogadier,,41,56,40,62,44,71,,,,False,
524,524,unova,roggenrola,"Its ear is hexagonal in shape. compressed underground, its body is as hard as steel.",generation-v,1,1,common,4,False,ダンゴロ,Dangoro,단굴,石丸子,Nodulithe,Kiesling,Roggenrola,Roggenrola,Roggenrola,ダンゴロ,石丸子,rock,,False,False,False,False,4,180,boldore,,55,75,85,25,25,15,,,,False,
657,657,kalos,frogadier,"It can throw bubble-covered pebbles with precise control, hitting empty cans up to a hundred feet away.",generation-vi,1,1,common,1,False,ゲコガシラ,Gekogashira,개굴반장,呱頭蛙,Croâporal,Amphizel,Frogadier,Frogadier,Frogadier,ゲコガシラ,呱头蛙,water,,False,False,False,False,6,109,greninja,froakie,54,63,52,83,56,97,,,,False,
465,465,sinnoh,tangrowth,It ensnares prey by extending arms made of vines. losing arms to predators does not trouble it.,generation-iv,1,1,common,4,True,モジャンボ,Mojumbo,덩쿠림보,巨蔓藤,Bouldeneu,Tangoloss,Tangrowth,Tangrowth,Tangrowth,モジャンボ,巨蔓藤,grass,,False,False,False,False,20,1286,,tangela,100,100,125,110,50,50,,,,False,
850,850,galar,sizzlipede,It stores flammable gas in its body and uses it to generate heat. the yellow sections on its belly get particularly hot.,generation-viii,1,1,common,4,False,ヤクデ,Yakude,태우지네,燒火蚣,Grillepattes,Thermopod,Sizzlipede,Sizzlipede,Sizzlipede,ヤクデ,烧火蚣,fire,bug,False,False,False,False,7,10,centiskorch,,50,65,45,50,50,45,,,,False,
274,274,hoenn,nuzleaf,Nuzleaf live in densely overgrown forests. they occasionally venture out of the forest to startle people. this pokémon dislikes having its long nose pinched.,generation-iii,1,1,common,4,True,コノハナ,Konohana,잎새코,長鼻葉,Pifeuil,Blanas,Nuzleaf,Nuzleaf,Nuzleaf,コノハナ,长鼻叶,grass,dark,False,False,False,False,10,280,shiftry,seedot,70,70,40,60,40,60,,,,False,
23,23,kanto,ekans,"Moves silently and stealthily. eats the eggs of birds, such as pidgey and spearow, whole.",generation-i,1,1,common,4,False,アーボ,Arbo,아보,阿柏蛇,Abo,Rettan,Ekans,Ekans,Ekans,アーボ,阿柏蛇,poison,,False,False,False,False,20,69,arbok,,35,60,44,40,54,55,,,,False,
86,86,kanto,seel,The protruding horn on its head is very hard. it is used for bashing through thick ice.,generation-i,1,1,common,4,False,パウワウ,Pawou,쥬쥬,小海獅,Otaria,Jurob,Seel,Seel,Seel,パウワウ,小海狮,water,,False,False,False,False,11,900,dewgong,,65,45,55,45,70,45,,,,False,
24,24,kanto,arbok,It is rumored that the ferocious warning markings on its belly differ from area to area.,generation-i,1,1,common,4,False,アーボック,Arbok,아보크,阿柏怪,Arbok,Arbok,Arbok,Arbok,Arbok,アーボック,阿柏怪,poison,,False,False,False,False,35,650,,ekans,60,95,69,65,79,80,,,,False,
87,87,kanto,dewgong,Stores thermal energy in its body. swims at a steady 8 knots even in intensely cold waters.,generation-i,1,1,common,4,False,ジュゴン,Jugon,쥬레곤,白海獅,Lamantine,Jugong,Dewgong,Dewgong,Dewgong,ジュゴン,白海狮,water,ice,False,False,False,False,17,1200,,seel,90,70,80,70,95,70,,,,False,
275,275,hoenn,shiftry,It lives quietly in the deep forest. it is said to create chilly winter winds with the fans it holds.,generation-iii,1,1,common,4,True,ダーテング,Dirteng,다탱구,狡猾天狗,Tengalice,Tengulist,Shiftry,Shiftry,Shiftry,ダーテング,狡猾天狗,grass,dark,False,False,False,False,13,596,,nuzleaf,90,100,60,90,60,80,,,,False,
466,466,sinnoh,electivire,"As its electric charge amplifies, blue sparks begin to crackle between its horns.",generation-iv,1,1,common,2,False,エレキブル,Elekible,에레키블,電擊魔獸,Élekable,Elevoltek,Electivire,Electivire,Electivire,エレキブル,电击魔兽,electric,,False,False,False,False,18,1386,,electabuzz,75,123,67,95,85,95,,,,False,
276,276,hoenn,taillow,"Taillow courageously stands its ground against foes, however strong they may be. this gutsy pokémon will remain defiant even after a loss. on the other hand, it cries loudly if it becomes hungry.",generation-iii,1,1,common,4,False,スバメ,Subame,테일로,傲骨燕,Nirondelle,Schwalbini,Taillow,Taillow,Taillow,スバメ,傲骨燕,normal,flying,False,False,False,False,3,23,swellow,,40,55,30,30,30,85,,,,False,
